iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	H2 	H 	O 	O2 	OH 	H2O 	HO2 	H2O2 	C 	CH 	CH2 	CH2(S) 	CH3 	CH4 	CO 	CO2 	HCO 	CH2O 	CH2OH 	CH3O 	CH3OH 	C2H 	C2H2 	C2H3 	C2H4 	C2H5 	C2H6 	HCCO 	CH2CO 	HCCOH 	N 	NH 	NH2 	NH3 	NNH 	NO 	NO2 	N2O 	HNO 	CN 	HCN 	H2CN 	HCNN 	HCNO 	HOCN 	HNCO 	NCO 	N2 	AR 	C3H7 	C3H8 	CH2CHO 	CH3CHO 	
121 	 1.2200000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999932e+02 	1.3860474465e-15 	3.2858185530e-16 	2.9925680780e-15 	2.1875780611e-01 	9.3158608289e-15 	8.8280918747e-14 	1.2699144762e-10 	5.3477096976e-14 	-3.1806006741e-30 	2.8511487012e-29 	1.6613228266e-23 	2.0967080619e-24 	5.7926281296e-11 	5.4838588388e-02 	2.3416729319e-19 	1.3169708009e-21 	2.2903319285e-21 	1.4745364882e-13 	2.4716536023e-25 	1.9017743865e-15 	2.3072367563e-16 	-2.5015057504e-29 	5.9349851495e-30 	-9.5982825909e-30 	1.8605100644e-20 	1.9740293487e-20 	5.5648318292e-18 	-1.1026717364e-30 	-1.0659168610e-28 	1.1307942301e-27 	8.5376519853e-29 	-3.5627066058e-29 	-2.3743555451e-28 	-4.1322617684e-30 	3.8593328285e-21 	1.6223153543e-27 	-1.5654688621e-27 	4.0358229584e-19 	-3.7742666447e-29 	-1.7825571809e-29 	1.6771209585e-28 	1.1744797257e-29 	-7.7626463765e-30 	1.2215166676e-29 	-1.9175661307e-27 	-1.9251550746e-27 	1.0335192853e-27 	7.1375878635e-01 	1.2644818957e-02 	-1.0062063981e-29 	6.7180156663e-28 	-1.4705857904e-28 	5.5382683464e-31 	
122 	 1.2300000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999931e+02 	1.4015904080e-15 	3.2945135273e-16 	3.0145964779e-15 	2.1875780611e-01 	9.3934401454e-15 	8.9783866217e-14 	1.2803200215e-10 	5.4357054061e-14 	1.6490071478e-29 	2.6370281742e-29 	1.6889581481e-23 	2.1314365818e-24 	5.8401415342e-11 	5.4838588388e-02 	2.4002049880e-19 	1.3500871076e-21 	2.3283805015e-21 	1.4989521388e-13 	2.5133880550e-25 	1.9187468085e-15 	2.3482174520e-16 	7.6923012435e-30 	7.3593852480e-30 	-6.8792730592e-30 	1.9151499927e-20 	2.0141786204e-20 	5.7028474749e-18 	1.3434582861e-30 	-1.0806621289e-28 	1.1405208321e-27 	8.8482185975e-29 	-3.1248329799e-29 	-2.3746500294e-28 	-3.9518335564e-30 	3.8696254000e-21 	1.6310395637e-27 	-1.5644155988e-27 	4.0842629280e-19 	-3.3916393816e-29 	-1.2575901119e-29 	1.6793727904e-28 	1.0554674316e-30 	-8.9182005378e-30 	1.2215160403e-29 	-1.9685432701e-27 	-1.9558660482e-27 	1.0505094195e-27 	7.1375878635e-01 	1.2644818957e-02 	-1.7456939159e-29 	7.0979214616e-28 	-1.4935423277e-28 	5.7441568609e-31 	
123 	 1.2400000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999930e+02 	1.4171744154e-15 	3.3031959933e-16 	3.0366042187e-15 	2.1875780611e-01 	9.4710092423e-15 	9.1299276995e-14 	1.2907255058e-10 	5.5244186773e-14 	-6.1437282168e-30 	4.4314447147e-29 	1.7168208005e-23 	2.1664307277e-24 	5.8876554232e-11 	5.4838588387e-02 	2.4597051567e-19 	1.3837520058e-21 	2.3667431227e-21 	1.5235685907e-13 	2.5557191394e-25 	1.9357201673e-15 	2.3895622672e-16 	1.8076682068e-29 	8.2190218560e-30 	3.7138521342e-30 	1.9708961011e-20 	2.0547689580e-20 	5.8431272008e-18 	-4.4202250706e-31 	-1.0879404699e-28 	1.1570040572e-27 	8.3134611526e-29 	-2.7657958178e-29 	-2.3747721989e-28 	-4.2889141354e-30 	3.8799033253e-21 	1.6827142557e-27 	-1.5893799247e-27 	4.1329518644e-19 	-3.2419867013e-29 	-2.7231622945e-30 	1.6811702203e-28 	4.6525542350e-30 	-6.1730762998e-30 	1.2215160787e-29 	-2.0208622307e-27 	-1.9818648555e-27 	1.0552833481e-27 	7.1375878635e-01 	1.2644818957e-02 	-2.0026942768e-29 	7.6570018743e-28 	-1.4695210530e-28 	5.9556850332e-31 	
124 	 1.2500000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999930e+02 	1.4327994110e-15 	3.3118665668e-16 	3.0585920888e-15 	2.1875780611e-01 	9.5485685802e-15 	9.2827149477e-14 	1.3011309292e-10 	5.6138494983e-14 	-5.7159807389e-30 	2.8229600489e-29 	1.7449095801e-23 	2.2017151965e-24 	5.9351697964e-11 	5.4838588387e-02 	2.5201813827e-19 	1.4179699526e-21 	2.4054196741e-21 	1.5483858466e-13 	2.5982614856e-25 	1.9526944624e-15 	2.4312712220e-16 	6.9912193339e-30 	8.1101628501e-30 	-6.9937845778e-31 	2.0277604852e-20 	2.0958007607e-20 	5.9856894499e-18 	-1.2889934882e-30 	-1.1111045555e-28 	1.1698720936e-27 	8.2176542663e-29 	-2.7266687818e-29 	-2.3741884661e-28 	3.9149262522e-30 	3.8901673324e-21 	1.7128037671e-27 	-1.5848838947e-27 	4.1818897602e-19 	-3.2208051519e-29 	-1.0740796340e-29 	1.6845961168e-28 	-4.9774555736e-30 	-4.5358232745e-30 	1.2215189279e-29 	-2.0838085218e-27 	-2.0088978303e-27 	1.0416234420e-27 	7.1375878635e-01 	1.2644818957e-02 	-2.5964251969e-29 	8.4500499896e-28 	-1.4191772308e-28 	6.1742615023e-31 	
125 	 1.2600000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999929e+02 	1.4484653400e-15 	3.3205258340e-16 	3.0805608491e-15 	2.1875780611e-01 	9.6261186033e-15 	9.4367482131e-14 	1.3115362917e-10 	5.7039978567e-14 	1.9080618687e-29 	2.7243157350e-29 	1.7732279254e-23 	2.2372842616e-24 	5.9826846533e-11 	5.4838588386e-02 	2.5816416229e-19 	1.4527454806e-21 	2.4444102084e-21 	1.5734039095e-13 	2.6412822123e-25 	1.9696696931e-15 	2.4733443364e-16 	1.4075686119e-29 	7.8799147780e-30 	-1.0091625072e-29 	2.0857552453e-20 	2.1372744172e-20 	6.1305526661e-18 	9.6925687089e-31 	-1.1274550646e-28 	1.1766815451e-27 	8.2972134540e-29 	-2.1410255542e-29 	-2.3753983003e-28 	6.3629901568e-30 	3.9004181058e-21 	1.7476489208e-27 	-1.6027961315e-27 	4.2310766083e-19 	-3.1698302405e-29 	-6.2133583291e-30 	1.6799398740e-28 	-1.4099412694e-29 	-1.3045216285e-31 	1.2215131701e-29 	-2.1667080997e-27 	-2.0363292005e-27 	1.0334862481e-27 	7.1375878635e-01 	1.2644818957e-02 	-3.7750214576e-29 	8.4367094192e-28 	-1.4241029821e-28 	6.4020438036e-31 	
126 	 1.2700000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999929e+02 	1.4641721505e-15 	3.3291743535e-16 	3.1025112341e-15 	2.1875780611e-01 	9.7036597392e-15 	9.5920273494e-14 	1.3219415933e-10 	5.7948637397e-14 	-2.1555946052e-30 	3.2995153244e-29 	1.8017719477e-23 	2.2731347618e-24 	6.0301999939e-11 	5.4838588386e-02 	2.6440938301e-19 	1.4880830688e-21 	2.4837148138e-21 	1.5986227820e-13 	2.6846357443e-25 	1.9866458589e-15 	2.5157816306e-16 	9.0545837517e-30 	8.5198354201e-30 	2.7134243913e-31 	2.1448924905e-20 	2.1791903052e-20 	6.2777352938e-18 	-8.2020023436e-31 	-1.1634167754e-28 	1.1921595623e-27 	8.8193668651e-29 	-1.5153705492e-29 	-2.3758557864e-28 	5.2238129497e-30 	3.9106562967e-21 	1.7686658168e-27 	-1.6090813532e-27 	4.2805124018e-19 	-3.4810867253e-29 	-1.0229287532e-29 	1.6737519985e-28 	-5.3653879242e-30 	6.3716796336e-31 	1.2215133194e-29 	-2.2361788901e-27 	-2.0635840384e-27 	1.0252295115e-27 	7.1375878635e-01 	1.2644818957e-02 	-2.7214907189e-29 	8.9174542126e-28 	-1.4452031025e-28 	6.6372495894e-31 	
127 	 1.2800000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999928e+02 	1.4799197928e-15 	3.3378126569e-16 	3.1244439523e-15 	2.1875780611e-01 	9.7811924002e-15 	9.7485522172e-14 	1.3323468339e-10 	5.8864471347e-14 	-2.0921928522e-29 	3.9054184512e-29 	1.8305423007e-23 	2.3092775434e-24 	6.0777158178e-11 	5.4838588385e-02 	2.7075459574e-19 	1.5239872081e-21 	2.5233334391e-21 	1.6240424670e-13 	2.7283919974e-25 	2.0036229594e-15 	2.5585831247e-16 	7.1784494908e-31 	9.5024222249e-30 	-6.2491449709e-30 	2.2051843520e-20 	2.2215487928e-20 	6.4272557780e-18 	-1.7741533868e-30 	-1.1586702578e-28 	1.2070725544e-27 	9.2077309218e-29 	-1.7300285713e-29 	-2.3764192864e-28 	6.7915187671e-30 	3.9208825270e-21 	1.7857329897e-27 	-1.6185758325e-27 	4.3301971340e-19 	-4.0187665795e-29 	2.5912362466e-30 	1.6727400523e-28 	9.7270567330e-30 	1.2374500879e-30 	1.2215151631e-29 	-2.2818490821e-27 	-2.0922890396e-27 	1.0172057986e-27 	7.1375878635e-01 	1.2644818957e-02 	-2.7995192726e-29 	8.8879193880e-28 	-1.4690970161e-28 	6.8778924161e-31 	
128 	 1.2900000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999928e+02 	1.4957082199e-15 	3.3464412506e-16 	3.1463596876e-15 	2.1875780611e-01 	9.8587169830e-15 	9.9063226837e-14 	1.3427520136e-10 	5.9787480291e-14 	1.7129223580e-30 	3.8059790537e-29 	1.8595399734e-23 	2.3456975142e-24 	6.1252321247e-11 	5.4838588385e-02 	2.7720059570e-19 	1.5604623630e-21 	2.5632661286e-21 	1.6496629672e-13 	2.7723413681e-25 	2.0206009941e-15 	2.6017488386e-16 	2.4228840955e-30 	1.1617575332e-29 	-1.4768568362e-30 	2.2666429587e-20 	2.2643502377e-20 	6.5791325640e-18 	-2.9588288132e-30 	-1.1844192186e-28 	1.2207363405e-27 	9.4274011574e-29 	-1.3176425441e-29 	-2.3770597498e-28 	1.4092587306e-29 	3.9310973947e-21 	1.8040598043e-27 	-1.6406893776e-27 	4.3801307983e-19 	-3.9937408697e-29 	4.5076401499e-30 	1.6836993761e-28 	2.9355667548e-29 	1.1767656765e-30 	1.2215167433e-29 	-2.3271537203e-27 	-2.1229890618e-27 	1.0131381012e-27 	7.1375878635e-01 	1.2644818957e-02 	-2.4776079431e-29 	8.7937628832e-28 	-1.4989825938e-28 	7.1246699592e-31 	
129 	 1.3000000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999927e+02 	1.5115373871e-15 	3.3550606169e-16 	3.1682590993e-15 	2.1875780611e-01 	9.9362338701e-15 	1.0065338622e-13 	1.3531571323e-10 	6.0717664103e-14 	-2.3384182122e-29 	4.3454674086e-29 	1.8887656275e-23 	2.3824012053e-24 	6.1727489145e-11 	5.4838588384e-02 	2.8374817874e-19 	1.5975130554e-21 	2.6035128079e-21 	1.6754842855e-13 	2.8166560664e-25 	2.0375799625e-15 	2.6452787925e-16 	-8.9267960789e-30 	9.4312146879e-30 	-1.9688145350e-30 	2.3292804475e-20 	2.3075949881e-20 	6.7333840978e-18 	-6.8031396783e-33 	-1.1688220999e-28 	1.2330472972e-27 	9.3968114159e-29 	-1.4546589869e-29 	-2.3769564055e-28 	2.0357211479e-29 	3.9413014607e-21 	1.8374619284e-27 	-1.6532000496e-27 	4.4303133885e-19 	-3.9882307296e-29 	1.1316600001e-29 	1.6959673758e-28 	2.3439110788e-29 	-2.2089916310e-30 	1.2215188164e-29 	-2.3744418836e-27 	-2.1525488369e-27 	1.0121964193e-27 	7.1375878635e-01 	1.2644818957e-02 	-2.7941684983e-29 	9.9489208834e-28 	-1.4659036124e-28 	7.3777710058e-31 	
130 	 1.3100000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999927e+02 	1.5274072519e-15 	3.3636712149e-16 	3.1901428233e-15 	2.1875780611e-01 	1.0013743429e-14 	1.0225599911e-13 	1.3635621901e-10 	6.1655022655e-14 	9.8374133311e-30 	4.2902144065e-29 	1.9182196363e-23 	2.4193962999e-24 	6.2202661870e-11 	5.4838588384e-02 	2.9039813985e-19 	1.6351437656e-21 	2.6440735803e-21 	1.7015064245e-13 	2.8615198760e-25 	2.0545598644e-15 	2.6891730065e-16 	-2.1093423038e-29 	9.0381939623e-30 	-8.1408487809e-30 	2.3931089736e-20 	2.3512833828e-20 	6.8900288261e-18 	8.3158498849e-31 	-1.1779892945e-28 	1.2470727381e-27 	8.7312509290e-29 	-1.7400535424e-29 	-2.3766343650e-28 	2.6845088245e-29 	3.9514952607e-21 	1.8786040907e-27 	-1.6787724804e-27 	4.4807448985e-19 	-3.9683678196e-29 	4.5195826421e-30 	1.7044944142e-28 	1.0034202477e-29 	-2.2955581584e-30 	1.2215230967e-29 	-2.4197160128e-27 	-2.1816559207e-27 	1.0276833352e-27 	7.1375878635e-01 	1.2644818957e-02 	-4.3926504375e-29 	9.1520242737e-28 	-1.4708727711e-28 	7.6368008605e-31 	
131 	 1.3200000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999926e+02 	1.5433177740e-15 	3.3722734820e-16 	3.2120114729e-15 	2.1875780610e-01 	1.0091246016e-14 	1.0387106437e-13 	1.3739671870e-10 	6.2599555823e-14 	-1.4544965345e-29 	4.0924346510e-29 	1.9478996255e-23 	2.4566639088e-24 	6.2677839418e-11 	5.4838588383e-02 	2.9715127449e-19 	1.6733590087e-21 	2.6849484053e-21 	1.7277293872e-13 	2.9066928360e-25 	2.0715406993e-15 	2.7334315004e-16 	-4.4616757856e-30 	7.3677219155e-30 	-1.0454972522e-29 	2.4581406961e-20 	2.3954157518e-20 	7.0490851960e-18 	1.6809415099e-30 	-1.2010869022e-28 	1.2612943217e-27 	8.0723996824e-29 	-2.1975804615e-29 	-2.3782492460e-28 	2.6292609953e-29 	3.9616793096e-21 	1.9096118058e-27 	-1.6907583133e-27 	4.5314253223e-19 	-3.6094302876e-29 	1.6130712232e-29 	1.7046087714e-28 	-7.3669623180e-30 	9.1072412447e-31 	1.2215144692e-29 	-2.4670536378e-27 	-2.2120644893e-27 	1.0554242514e-27 	7.1375878635e-01 	1.2644818957e-02 	-5.4639945957e-29 	8.7449516833e-28 	-1.4998150300e-28 	7.9032478257e-31 	
132 	 1.3300000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999925e+02 	1.5592689149e-15 	3.3808678345e-16 	3.2338656394e-15 	2.1875780610e-01 	1.0168741970e-14 	1.0549858090e-13 	1.3843721228e-10 	6.3551263479e-14 	-7.4264019967e-30 	3.2472934276e-29 	1.9778058448e-23 	2.4942240891e-24 	6.3153021789e-11 	5.4838588383e-02 	3.0400837776e-19 	1.7121632309e-21 	2.7261371860e-21 	1.7541531762e-13 	2.9521583355e-25 	2.0885224670e-15 	2.7780542945e-16 	-9.8901432603e-30 	6.7760725222e-30 	-6.3378617755e-30 	2.5243877775e-20 	2.4399924158e-20 	7.2105716550e-18 	1.0851820309e-30 	-1.2455228125e-28 	1.2746425440e-27 	7.4893248573e-29 	-1.9946793515e-29 	-2.3802149285e-28 	1.6218587766e-29 	3.9718540908e-21 	1.9276227718e-27 	-1.7249285321e-27 	4.5823546543e-19 	-3.6768060025e-29 	6.2170597015e-30 	1.7009860723e-28 	-8.9945490270e-30 	8.1223711380e-31 	1.2215141659e-29 	-2.5149569574e-27 	-2.2443718309e-27 	1.1088886633e-27 	7.1375878635e-01 	1.2644818957e-02 	-5.3990710707e-29 	8.2821921485e-28 	-1.5762445804e-28 	8.1760767266e-31 	
133 	 1.3400000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999925e+02 	1.5752606381e-15 	3.3894546690e-16 	3.2557058925e-15 	2.1875780610e-01 	1.0246231620e-14 	1.0713854766e-13 	1.3947769978e-10 	6.4510145496e-14 	-1.8943862661e-30 	4.2681847894e-29 	2.0079393417e-23 	2.5320589180e-24 	6.3628208979e-11 	5.4838588382e-02 	3.1097024550e-19 	1.7515609375e-21 	2.7676401395e-21 	1.7807777944e-13 	2.9978150375e-25 	2.1055051671e-15 	2.8230414087e-16 	-1.2423833233e-29 	7.3873618451e-30 	-5.9787413860e-30 	2.5918624018e-20 	2.4850136871e-20 	7.3745066515e-18 	3.5489044288e-30 	-1.2284313944e-28 	1.2877031288e-27 	7.3999439167e-29 	-1.3593800065e-29 	-2.3828102664e-28 	9.2159926445e-30 	3.9820200747e-21 	1.9619908326e-27 	-1.7296130103e-27 	4.6335328887e-19 	-3.4176024729e-29 	-8.6025743947e-30 	1.6928264400e-28 	-2.3424507632e-29 	-7.1324945492e-30 	1.2215088194e-29 	-2.5618964011e-27 	-2.2755358954e-27 	1.1138634597e-27 	7.1375878635e-01 	1.2644818957e-02 	-3.6164059990e-29 	8.4265124830e-28 	-1.6324060655e-28 	8.4555763388e-31 	
134 	 1.3500000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999924e+02 	1.5912929092e-15 	3.3980343632e-16 	3.2775327818e-15 	2.1875780610e-01 	1.0323715283e-14 	1.0879096367e-13 	1.4051818117e-10 	6.5476201750e-14 	-4.2072268190e-30 	4.7801209143e-29 	2.0383012100e-23 	2.5701892820e-24 	6.4103400988e-11 	5.4838588382e-02 	3.1803767310e-19 	1.7915566229e-21 	2.8094571964e-21 	1.8076032445e-13 	3.0439874770e-25 	2.1224887994e-15 	2.8683928630e-16 	8.2983413369e-30 	6.3491400526e-30 	-9.2916722034e-30 	2.6605767619e-20 	2.5304798696e-20 	7.5409086342e-18 	1.1295724878e-30 	-1.2593066661e-28 	1.3050454779e-27 	7.4814849690e-29 	-1.3134923695e-29 	-2.3855760182e-28 	-4.1501872676e-31 	3.9921777002e-21 	1.9941622097e-27 	-1.7634828694e-27 	4.6849600203e-19 	-3.7552796734e-29 	-1.6129389092e-29 	1.6845043236e-28 	-1.3351153139e-29 	-7.6060292129e-30 	1.2215118774e-29 	-2.6070612752e-27 	-2.3102461594e-27 	1.1199293181e-27 	7.1375878635e-01 	1.2644818957e-02 	-3.4940137024e-29 	9.0879536143e-28 	-1.6780268303e-28 	8.7419651396e-31 	
135 	 1.3600000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999924e+02 	1.6073656952e-15 	3.4066072767e-16 	3.2993468364e-15 	2.1875780610e-01 	1.0401193263e-14 	1.1045582798e-13 	1.4155865647e-10 	6.6449432113e-14 	-6.3950798687e-30 	3.0723778167e-29 	2.0688903416e-23 	2.6085982883e-24 	6.4578597813e-11 	5.4838588381e-02 	3.2521145548e-19 	1.8321547930e-21 	2.8515882363e-21 	1.8346295293e-13 	3.0906265308e-25 	2.1394733636e-15 	2.9141086774e-16 	8.0592808011e-30 	5.1543079804e-30 	-1.0336979235e-29 	2.7305430546e-20 	2.5763912591e-20 	7.7097960524e-18 	1.0562390792e-31 	-1.2530348362e-28 	1.3174992473e-27 	6.4513767431e-29 	-1.6376623666e-29 	-2.3878020699e-28 	-1.0270116076e-29 	4.0023273878e-21 	2.0533869808e-27 	-1.7713029725e-27 	4.7366360437e-19 	-3.6808479538e-29 	-1.0971503834e-29 	1.6819276602e-28 	5.6477133286e-31 	-6.3341099143e-30 	1.2215045247e-29 	-2.6536360113e-27 	-2.3469244005e-27 	1.0995568884e-27 	7.1375878635e-01 	1.2644818957e-02 	-3.8833661332e-29 	9.4266275941e-28 	-1.7442876306e-28 	9.0347962390e-31 	
136 	 1.3700000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999923e+02 	1.6234789650e-15 	3.4151737519e-16 	3.3211485664e-15 	2.1875780610e-01 	1.0478665852e-14 	1.1213313971e-13 	1.4259912568e-10 	6.7429836459e-14 	3.1100587503e-30 	4.2973220765e-29 	2.0997088637e-23 	2.6472930597e-24 	6.5053799453e-11 	5.4838588381e-02 	3.3249238942e-19 	1.8733599640e-21 	2.8940334335e-21 	1.8618566516e-13 	3.1375298510e-25 	2.1564588595e-15 	2.9601888720e-16 	8.7932562966e-30 	3.3594402152e-30 	-1.0158010193e-29 	2.8017734789e-20 	2.6227481436e-20 	7.8811873559e-18 	-4.6108143627e-30 	-1.3153320672e-28 	1.3364880628e-27 	6.5545432258e-29 	-2.1650783978e-29 	-2.3903158553e-28 	-2.1686774954e-29 	4.0124695357e-21 	2.0975591723e-27 	-1.7988473558e-27 	4.7885609538e-19 	-3.5496676959e-29 	-2.6896194927e-29 	1.6763489952e-28 	-7.0252989818e-30 	-3.5699112768e-30 	1.2215078136e-29 	-2.6968535459e-27 	-2.3849718349e-27 	1.0186014889e-27 	7.1375878635e-01 	1.2644818957e-02 	-3.1370164311e-29 	1.0257602551e-27 	-1.8231625010e-28 	9.3356284951e-31 	
137 	 1.3800000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999923e+02 	1.6396326887e-15 	3.4237341150e-16 	3.3429384632e-15 	2.1875780610e-01 	1.0556133332e-14 	1.1382289802e-13 	1.4363958878e-10 	6.8417414662e-14 	-3.5028005533e-29 	3.8405839230e-29 	2.1307517691e-23 	2.6862694325e-24 	6.5529005905e-11 	5.4838588380e-02 	3.3988126952e-19 	1.9151766320e-21 	2.9367926978e-21 	1.8892846142e-13 	3.1849912426e-25 	2.1734452868e-15 	3.0066334668e-16 	-2.5557921199e-29 	3.6900289886e-30 	-2.3185041724e-30 	2.8742802477e-20 	2.6695508032e-20 	8.0551009953e-18 	-4.7127704945e-30 	-1.3834219037e-28 	1.3523529512e-27 	6.5449980488e-29 	-2.1501778207e-29 	-2.3926102485e-28 	-3.1565861150e-29 	4.0226045283e-21 	2.1237379198e-27 	-1.8343579615e-27 	4.8407347457e-19 	-3.9378622535e-29 	-1.3078350805e-29 	1.6735774903e-28 	-4.9796364105e-30 	3.0991333383e-30 	1.2215038025e-29 	-2.7413819731e-27 	-2.4251015516e-27 	9.9110707195e-28 	7.1375878635e-01 	1.2644818957e-02 	-7.4087047882e-30 	1.0913592857e-27 	-1.8637117365e-28 	9.6441955899e-31 	
138 	 1.3900000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999922e+02 	1.6558268384e-15 	3.4322886765e-16 	3.3647170000e-15 	2.1875780610e-01 	1.0633595974e-14 	1.1552510210e-13 	1.4468004579e-10 	6.9412166595e-14 	7.2597417576e-30 	3.2970583344e-29 	2.1620258774e-23 	2.7255332128e-24 	6.6004217169e-11 	5.4838588380e-02 	3.4737889153e-19 	1.9576092829e-21 	2.9798660729e-21 	1.9169134199e-13 	3.2326424191e-25 	2.1904326454e-15 	3.0534424817e-16 	-3.2293207682e-29 	3.8634068910e-30 	1.6825812720e-30 	2.9480755751e-20 	2.7167995105e-20 	8.2315554214e-18 	-4.1167656212e-30 	-1.4077206012e-28 	1.3644508770e-27 	6.4759384405e-29 	-1.7878540017e-29 	-2.3949523755e-28 	-4.1324367472e-29 	4.0327327302e-21 	2.1419381759e-27 	-1.8685009741e-27 	4.8931574146e-19 	-3.8766873769e-29 	-8.1775024989e-30 	1.6777368627e-28 	2.8246409440e-29 	1.9171921080e-30 	1.2215021603e-29 	-2.7862540600e-27 	-2.4655764181e-27 	9.8675415071e-28 	7.1375878635e-01 	1.2644818957e-02 	2.6345568012e-30 	1.1834875503e-27 	-1.8340777894e-28 	9.9585793905e-31 	
139 	 1.4000000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999922e+02 	1.6720613874e-15 	3.4408377322e-16 	3.3864846328e-15 	2.1875780610e-01 	1.0711054040e-14 	1.1723975120e-13 	1.4572049670e-10 	7.0414092132e-14 	-1.3684195738e-29 	3.2583532557e-29 	2.1935228843e-23 	2.7650721011e-24 	6.6479433243e-11 	5.4838588379e-02 	3.5498605094e-19 	2.0006623898e-21 	3.0232534875e-21 	1.9447430713e-13 	3.2806485903e-25 	2.2074209352e-15 	3.1006159368e-16 	3.2235710299e-30 	5.2381991585e-30 	-2.9956341014e-30 	3.0231716888e-20 	2.7644945312e-20 	8.4105690858e-18 	-3.8069989581e-30 	-1.4128667316e-28 	1.3784893397e-27 	6.8275815556e-29 	-1.6289518210e-29 	-2.3973139756e-28 	-4.9722606735e-29 	4.0428544869e-21 	2.1713725643e-27 	-1.9290301183e-27 	4.9458289557e-19 	-3.9547413461e-29 	-6.0104945011e-30 	1.6955355483e-28 	4.7102518891e-29 	-3.7935202449e-30 	1.2214991244e-29 	-2.8316522368e-27 	-2.5056044114e-27 	1.0041795408e-27 	7.1375878635e-01 	1.2644818957e-02 	1.6936434698e-29 	1.2760157765e-27 	-1.8636131482e-28 	1.0280631504e-30 	
140 	 1.4100000000e-05 	  1.0000000000e-08 	 3.3804310866e-01 	1.0132500000e+05 	9.9999999921e+02 	1.6883363102e-15 	3.4493815637e-16 	3.4082418006e-15 	2.1875780610e-01 	1.0788507779e-14 	1.1896684460e-13 	1.4676094152e-10 	7.1423191146e-14 	1.0126219256e-29 	4.2900027495e-29 	2.2252498047e-23 	2.8049070590e-24 	6.6954654125e-11 	5.4838588379e-02 	3.6270354340e-19 	2.0443404673e-21 	3.0669551381e-21 	1.9727735714e-13 	3.3288163703e-25 	2.2244101558e-15 	3.1481538521e-16 	1.7616429835e-29 	3.0722973190e-30 	-9.8749895041e-30 	3.0995808257e-20 	2.8126361235e-20 	8.5921604406e-18 	-5.4588714277e-30 	-1.3939047365e-28 	1.4001845928e-27 	6.1225032532e-29 	-1.5442046211e-29 	-2.3996043159e-28 	-5.8321227242e-29 	4.0529701288e-21 	2.2074155210e-27 	-1.9632985346e-27 	4.9987493646e-19 	-3.8834524785e-29 	-2.2223240705e-29 	1.7169178118e-28 	5.6090142121e-29 	-1.0853211527e-29 	1.2215065364e-29 	-2.8767386033e-27 	-2.5452700800e-27 	9.9890220491e-28 	7.1375878635e-01 	1.2644818957e-02 	1.7349654662e-29 	1.2811130957e-27 	-1.8794804441e-28 	1.0610521620e-30 	
